# stm32-ai-deployer watch trace v1
# board=STM32H7 elf= model=anomaly_cnn_int8 started=2026-09-09T12:41:08
# targetHz=200 items=6
# item,0,_end,0x20002c00,u32,hex,1,0,,bssEnd
# item,1,g_ai_last_inference_us,0x20000f24,u32,dec,0.001,0,ms,inferenceUs
# item,2,g_ai_infer_count,0x20000f20,u32,dec,1,0,,inferCount
# item,3,g_ai_last_class,0x20000f1c,u8,dec,1,0,,lastClass
# item,4,g_ai_last_confidence,0x20000f1b,u8,dec,1,0,%,confidence
# item,5,uwTick,0x20002aac,u32,dec,1,0,ms,hwTick
t,0,1,2,3,4,5
30.250183,745931122,926,66692,1,99,3138231
30.255368,745931122,926,66692,1,99,3138236
30.260032,745931122,926,66692,1,99,3138240
30.265257,745931122,926,66692,1,99,3138246
30.270302,745931122,926,66692,1,99,3138251
30.275274,745931122,926,66692,1,99,3138256
30.280262,745931122,926,66692,1,99,3138261
30.285325,745931122,926,66692,1,99,3138266
30.290285,745931122,926,66692,1,99,3138271
30.295281,745931122,926,66692,1,99,3138275
30.300794,745931122,926,66693,1,99,3138281
30.305793,745931122,926,66693,1,99,3138286
30.310829,745931122,926,66693,1,99,3138291
30.315899,745931122,926,66693,1,99,3138296
30.320812,745931122,926,66693,1,99,3138301
30.325827,745931122,926,66693,1,99,3138306
30.330833,745931122,926,66693,1,99,3138311
30.335809,745931122,926,66693,1,99,3138316
30.340813,745931122,926,66693,1,99,3138321
30.345804,745931122,926,66694,1,99,3138326
30.350800,745931122,926,66694,1,99,3138331
30.355745,745931122,926,66694,1,99,3138336
30.360431,745931122,926,66694,1,99,3138341
30.365516,745931122,926,66694,1,99,3138345
30.370421,745931122,926,66694,1,99,3138350
30.375453,745931122,926,66694,1,99,3138355
30.380873,745931122,926,66694,1,99,3138361
30.385903,745931122,926,66694,1,99,3138366
30.390937,745931122,926,66695,1,99,3138371
30.395900,745931122,926,66695,1,99,3138376
30.400890,745931122,926,66695,1,99,3138381
30.405950,745931122,926,66695,1,99,3138386
30.411057,745931122,926,66695,1,99,3138391
30.415540,745931122,926,66695,1,99,3138396
30.420399,745931122,926,66695,1,99,3138400
30.425504,745931122,926,66695,1,99,3138405
30.430400,745931122,926,66695,1,99,3138410
30.435394,745931122,926,66695,1,99,3138415
30.440459,745931122,926,66696,1,99,3138420
30.445414,745931122,926,66696,1,99,3138425
30.450475,745931122,926,66696,1,99,3138430
30.455429,745931122,926,66696,1,99,3138435
30.460433,745931122,926,66696,1,99,3138440
30.465422,745931122,926,66696,1,99,3138445
30.470366,745931122,926,66696,1,99,3138450
30.475424,745931122,926,66696,1,99,3138455
30.480077,745931122,926,66696,1,99,3138459
30.485112,745931122,926,66697,1,99,3138465
30.490109,745931122,926,66697,1,99,3138470
30.495106,745931122,926,66697,1,99,3138475
30.500485,745931122,926,66697,1,99,3138480
30.505415,745931122,926,66697,1,99,3138485
30.510384,745931122,926,66697,1,99,3138490
30.515411,745931122,926,66697,1,99,3138495
30.520405,745931122,926,66697,1,99,3138500
30.525404,745931122,926,66697,1,99,3138505
30.530404,745931122,926,66697,1,99,3138510
30.534924,745931122,926,66698,1,99,3138514
30.539943,745931122,926,66698,1,99,3138519
30.544932,745931122,926,66698,1,99,3138524
30.549949,745931122,926,66698,1,99,3138529
30.554958,745931122,926,66698,1,99,3138534
30.559930,745931122,926,66698,1,99,3138539
30.565000,745931122,926,66698,1,99,3138544
30.570481,745931122,926,66698,1,99,3138550
30.575486,745931122,926,66698,1,99,3138555
30.580784,745931122,926,66699,1,99,3138560
30.585783,745931122,926,66699,1,99,3138565
30.590770,745931122,926,66699,1,99,3138570
30.595760,745931122,926,66699,1,99,3138575
30.600755,745931122,926,66699,1,99,3138580
30.605791,745931122,926,66699,1,99,3138585
30.610725,745931122,926,66699,1,99,3138590
30.614995,745931122,926,66699,1,99,3138594
30.619920,745931122,926,66699,1,99,3138599
30.624911,745931122,926,66699,1,99,3138604
30.629900,745931122,926,66700,1,99,3138609
30.634941,745931122,926,66700,1,99,3138614
30.640016,745931122,926,66700,1,99,3138619
30.644931,745931122,926,66700,1,99,3138624
30.650430,745931122,926,66700,1,99,3138629
30.655453,745931122,926,66700,1,99,3138634
30.660435,745931122,926,66700,1,99,3138639
30.665467,745931122,926,66700,1,99,3138644
30.670443,745931122,926,66700,1,99,3138649
30.675684,745931122,926,66701,1,99,3138654
30.680430,745931122,926,66701,1,99,3138659
30.685022,745931122,926,66701,1,99,3138664
30.690649,745931122,926,66701,1,99,3138670
30.695551,745931122,926,66701,1,99,3138674
30.700050,745931122,926,66701,1,99,3138679
30.705146,745931122,926,66701,1,99,3138684
30.710073,745931122,926,66701,1,99,3138689
30.715118,745931122,926,66701,1,99,3138694
30.720125,745931122,926,66701,1,99,3138699
30.725053,745931122,926,66702,1,99,3138704
30.730112,745931122,926,66702,1,99,3138709
30.735418,745931122,926,66702,1,99,3138714
30.740566,745931122,926,66702,1,99,3138719
30.745424,745931122,926,66702,1,99,3138724
30.750451,745931122,926,66702,1,99,3138729
30.755550,745931122,926,66702,1,99,3138734
30.760432,745931122,926,66702,1,99,3138739
30.765418,745931122,926,66702,1,99,3138744
30.770420,745931122,926,66703,1,99,3138749
30.774951,745931122,926,66703,1,99,3138753
30.780511,745931122,926,66703,1,99,3138759
30.785515,745931122,926,66703,1,99,3138764
30.790555,745931122,926,66703,1,99,3138769
30.795502,745931122,926,66703,1,99,3138774
30.800495,745931122,926,66703,1,99,3138779
30.805533,745931122,926,66703,1,99,3138784
30.810502,745931122,926,66703,1,99,3138789
30.815022,745931122,926,66704,1,99,3138793
30.820024,745931122,926,66704,1,99,3138798
30.825043,745931122,926,66704,1,99,3138803
30.830033,745931122,926,66704,1,99,3138808
30.835082,745931122,926,66704,1,99,3138813
30.840564,745931122,926,66704,1,99,3138819
30.845371,745931122,926,66704,1,99,3138823
30.850260,745931122,926,66704,1,99,3138828
30.855252,745931122,926,66704,1,99,3138833
30.860284,745931122,926,66704,1,99,3138838
30.865176,745931122,926,66705,1,99,3138843
30.870278,745931122,926,66705,1,99,3138848
30.875301,745931122,926,66705,1,99,3138853
30.880818,745931122,926,66705,1,99,3138859
30.885472,745931122,926,66705,1,99,3138863
30.890412,745931122,926,66705,1,99,3138868
30.894941,745931122,926,66705,1,99,3138873
30.899944,745931122,926,66705,1,99,3138878
30.905470,745931122,926,66705,1,99,3138883
30.910594,745931122,926,66706,1,99,3138889
30.914999,745931122,926,66706,1,99,3138893
30.920590,745931122,926,66706,1,99,3138898
30.925617,745931122,926,66706,1,99,3138904
30.930552,745931122,926,66706,1,99,3138908
30.935543,745931122,926,66706,1,99,3138913
30.940548,745931122,926,66706,1,99,3138918
30.945523,745931122,926,66706,1,99,3138923
30.950532,745931122,926,66706,1,99,3138928
30.955562,745931122,926,66706,1,99,3138933
30.960680,745931122,926,66707,1,99,3138938
30.965056,745931122,926,66707,1,99,3138942
30.970238,745931122,926,66707,1,99,3138948
30.975059,745931122,926,66707,1,99,3138953
30.980062,745931122,926,66707,1,99,3138958
30.985093,745931122,926,66707,1,99,3138962
30.990208,745931122,926,66707,1,99,3138968
30.995085,745931122,926,66707,1,99,3138972
31.000062,745931122,926,66707,1,99,3138977
31.005061,745931122,926,66708,1,99,3138982
31.010057,745931122,926,66708,1,99,3138987
31.015578,745931122,926,66708,1,99,3138993
31.020572,745931122,926,66708,1,99,3138998
31.025613,745931122,926,66708,1,99,3139003
31.030563,745931122,926,66708,1,99,3139008
31.035453,745931122,926,66708,1,99,3139012
31.040454,745931122,926,66708,1,99,3139017
31.045469,745931122,926,66708,1,99,3139022
31.049965,745931122,926,66708,1,99,3139027
31.055007,745931122,926,66709,1,99,3139032
31.059946,745931122,926,66709,1,99,3139037
31.064953,745931122,926,66709,1,99,3139042
31.069996,745931122,926,66709,1,99,3139047
31.074948,745931122,926,66709,1,99,3139052
31.079978,745931122,926,66709,1,99,3139057
31.085531,745931122,926,66709,1,99,3139062
31.090551,745931122,926,66709,1,99,3139068
31.095630,745931122,926,66709,1,99,3139072
31.100662,745931122,926,66710,1,99,3139077
31.105168,745931122,926,66710,1,99,3139082
31.110708,745931122,926,66710,1,99,3139088
31.115799,745931122,926,66710,1,99,3139093
31.120768,745931122,926,66710,1,99,3139098
31.126379,745931122,926,66710,1,99,3139103
31.130774,745931122,926,66710,1,99,3139107
31.135781,745931122,926,66710,1,99,3139112
31.141091,745931122,926,66710,1,99,3139118
31.145111,745931122,926,66710,1,99,3139122
31.150588,745931122,926,66711,1,99,3139127
31.155635,745931122,926,66711,1,99,3139132
31.160641,745931122,926,66711,1,99,3139137
31.165608,745931122,926,66711,1,99,3139142
31.170637,745931122,926,66711,1,99,3139147
31.175740,745931122,926,66711,1,99,3139152
31.180601,745931122,926,66711,1,99,3139157
31.185666,745931122,926,66711,1,99,3139162
31.190701,745931122,926,66711,1,99,3139167
31.195681,745931122,926,66712,1,99,3139172
31.200668,745931122,926,66712,1,99,3139177
31.205651,745931122,926,66712,1,99,3139182
31.210798,745931122,926,66712,1,99,3139187
31.215663,745931122,926,66712,1,99,3139192
31.220662,745931122,926,66712,1,99,3139197
31.225663,745931122,926,66712,1,99,3139202
31.230699,745931122,926,66712,1,99,3139207
31.235115,745931122,926,66712,1,99,3139211
31.240309,745931122,926,66713,1,99,3139216
31.245300,745931122,926,66713,1,99,3139221
31.250838,745931122,926,66713,1,99,3139227
31.255811,745931122,926,66713,1,99,3139232
31.260862,745931122,926,66713,1,99,3139237
31.265802,745931122,926,66713,1,99,3139242
31.270501,745931122,926,66713,1,99,3139246
31.275475,745931122,926,66713,1,99,3139251
31.280628,745931122,926,66713,1,99,3139257
31.285153,745931122,926,66713,1,99,3139261
31.290176,745931122,926,66714,1,99,3139266
31.295133,745931122,926,66714,1,99,3139271
31.300420,745931122,926,66714,1,99,3139276
31.305035,745931122,926,66714,1,99,3139281
31.310108,745931122,926,66714,1,99,3139286
31.315102,745931122,926,66714,1,99,3139291
31.320140,745931122,926,66714,1,99,3139296
31.325087,745931122,926,66714,1,99,3139301
31.330108,745931122,926,66714,1,99,3139306
31.335127,745931122,926,66715,1,99,3139311
31.340124,745931122,926,66715,1,99,3139316
31.345143,745931122,926,66715,1,99,3139321
31.350140,745931122,926,66715,1,99,3139326
31.355196,745931122,926,66715,1,99,3139331
31.360345,745931122,926,66715,1,99,3139336
31.365263,745931122,926,66715,1,99,3139341
31.370267,745931122,926,66715,1,99,3139346
31.375274,745931122,926,66715,1,99,3139351
31.380785,745931122,926,66715,1,99,3139356
31.385330,745931122,926,66716,1,99,3139361
31.390371,745931122,926,66716,1,99,3139366
31.395815,745931122,926,66716,1,99,3139371
31.400820,745931122,926,66716,1,99,3139376
31.405815,745931122,926,66716,1,99,3139381
31.410815,745931122,926,66716,1,99,3139386
31.415821,745931122,926,66716,1,99,3139391
31.420398,745931122,926,66716,1,99,3139396
31.425298,745931122,926,66716,1,99,3139401
31.430277,745931122,926,66717,1,99,3139405
31.435273,745931122,926,66717,1,99,3139411
31.440282,745931122,926,66717,1,99,3139416
31.445934,745931122,926,66717,1,99,3139421
31.449936,745931122,926,66717,1,99,3139425
31.455374,745931122,926,66717,1,99,3139431
31.460325,745931122,926,66717,1,99,3139435
31.465325,745931122,926,66717,1,99,3139440
31.470363,745931122,926,66717,1,99,3139446
31.474917,745931122,926,66717,1,99,3139450
31.479933,745931122,926,66718,1,99,3139455
31.485069,745931122,926,66718,1,99,3139460
31.490114,745931122,926,66718,1,99,3139465
31.494917,745931122,926,66718,1,99,3139470
31.499914,745931122,926,66718,1,99,3139475
31.505072,745931122,926,66718,1,99,3139480
31.510129,745931122,926,66718,1,99,3139485
31.515095,745931122,926,66718,1,99,3139490
31.520687,745931122,926,66718,1,99,3139496
31.525758,745931122,926,66719,1,99,3139501
31.530662,745931122,926,66719,1,99,3139505
31.535665,745931122,926,66719,1,99,3139511
31.540672,745931122,926,66719,1,99,3139515
31.545660,745931122,926,66719,1,99,3139520
31.550684,745931122,926,66719,1,99,3139525
31.555692,745931122,926,66719,1,99,3139530
31.560696,745931122,926,66719,1,99,3139535
31.565694,745931122,926,66719,1,99,3139541
31.570690,745931122,926,66720,1,99,3139545
31.575678,745931122,926,66720,1,99,3139550
31.580671,745931122,926,66720,1,99,3139555
31.585428,745931122,926,66720,1,99,3139560
31.590441,745931122,926,66720,1,99,3139565
31.595512,745931122,926,66720,1,99,3139570
31.600449,745931122,926,66720,1,99,3139575
31.605276,745931122,926,66720,1,99,3139580
31.610305,745931122,926,66720,1,99,3139585
31.615289,745931122,926,66720,1,99,3139590
31.620293,745931122,926,66720,1,99,3139595
31.625311,745931122,926,66721,1,99,3139600
31.630887,745931122,926,66721,1,99,3139605
31.635877,745931122,926,66721,1,99,3139610
31.640940,745931122,926,66721,1,99,3139615
31.645903,745931122,926,66721,1,99,3139620
31.650944,745931122,926,66721,1,99,3139625
31.655867,745931122,926,66721,1,99,3139630
31.660901,745931122,926,66721,1,99,3139635
31.665874,745931122,926,66721,1,99,3139640
31.670864,745931122,926,66721,1,99,3139645
31.675501,745931122,926,66722,1,99,3139650
31.680448,745931122,926,66722,1,99,3139655
31.685066,745931122,926,66722,1,99,3139659
31.690100,745931122,926,66722,1,99,3139665
31.695660,745931122,926,66722,1,99,3139670
31.700660,745931122,926,66722,1,99,3139675
31.705506,745931122,926,66722,1,99,3139680
31.710423,745931122,926,66722,1,99,3139684
31.715428,745931122,926,66722,1,99,3139689
31.720486,745931122,926,66723,1,99,3139695
31.725266,745931122,926,66723,1,99,3139699
31.730196,745931122,926,66723,1,99,3139704
31.735280,745931122,926,66723,1,99,3139709
